New York,Borough,income_num_returns(households),avg income per return(x1000s),income level,DBA,STREET,CUISINE DESCRIPTION,SCORE,GRADE,GRADE DATE
10459,Bronx,21610,29.99648311,low income,DISTRIBUIDORA SAN MARCOS,INTERVALE AVENUE,Mexican,24,B,1/18/2019
10459,Bronx,21610,29.99648311,low income,SAN GERMAN CUCHIFRITO,TIFFANY STREET,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11,A,1/18/2019
10459,Bronx,21610,29.99648311,low income,DISTRIBUIDORA SAN MARCOS,INTERVALE AVENUE,Mexican,24,B,1/18/2019
10459,Bronx,21610,29.99648311,low income,PROSPECT COFFEE SHOP,PROSPECT AVENUE,American,10,A,2/15/2019
10459,Bronx,21610,29.99648311,low income,DUNKIN',PROSPECT AVENUE,Donuts,13,A,2/20/2019
10459,Bronx,21610,29.99648311,low income,PROSPECT COFFEE SHOP,PROSPECT AVENUE,American,10,A,2/15/2019
10459,Bronx,21610,29.99648311,low income,T-BROTHERS PIZZERIA,ALDUS STREET,Pizza/Italian,12,A,2/20/2019
10459,Bronx,21610,29.99648311,low income,SUPER CROWN'S FRIED CHICKEN & PIZZA,PROSPECT AVENUE,Chicken,9,A,2/20/2019
10459,Bronx,21610,29.99648311,low income,DUNKIN',PROSPECT AVENUE,Donuts,13,A,2/20/2019
10459,Bronx,21610,29.99648311,low income,SUPER CROWN'S FRIED CHICKEN & PIZZA,PROSPECT AVENUE,Chicken,9,A,2/20/2019
10459,Bronx,21610,29.99648311,low income,T-BROTHERS PIZZERIA,ALDUS STREET,Pizza/Italian,12,A,2/20/2019
10459,Bronx,21610,29.99648311,low income,SUPER CROWN'S FRIED CHICKEN & PIZZA,PROSPECT AVENUE,Chicken,9,A,2/20/2019
10459,Bronx,21610,29.99648311,low income,DUNKIN',PROSPECT AVENUE,Donuts,13,A,2/20/2019
10459,Bronx,21610,29.99648311,low income,SUBWAY,LONGWOOD AVENUE,Sandwiches,11,A,9/16/2019
10459,Bronx,21610,29.99648311,low income,KING GRILL RESTAURANT,EAST  169 STREET,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6,A,10/1/2019
10459,Bronx,21610,29.99648311,low income,MARIO'S PIZZA 2,WESTCHESTER AVENUE,Pizza,13,A,10/1/2019
10459,Bronx,21610,29.99648311,low income,DUNKIN',PROSPECT AVENUE,Donuts,9,A,9/18/2019
10459,Bronx,21610,29.99648311,low income,SUBWAY,LONGWOOD AVENUE,Sandwiches,11,A,9/16/2019
10459,Bronx,21610,29.99648311,low income,GIRALDA BAKERY,EAST  163 STREET,Bakery,9,A,10/7/2019
10459,Bronx,21610,29.99648311,low income,KING GRILL RESTAURANT,EAST  169 STREET,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6,A,10/1/2019
10459,Bronx,21610,29.99648311,low income,MARIO'S PIZZA 2,WESTCHESTER AVENUE,Pizza,13,A,10/1/2019
10459,Bronx,21610,29.99648311,low income,GIRALDA BAKERY,EAST  163 STREET,Bakery,9,A,10/7/2019
10459,Bronx,21610,29.99648311,low income,KING GRILL RESTAURANT,EAST  169 STREET,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6,A,10/1/2019
10459,Bronx,21610,29.99648311,low income,SUBWAY,LONGWOOD AVENUE,Sandwiches,11,A,9/16/2019
10459,Bronx,21610,29.99648311,low income,DUNKIN',PROSPECT AVENUE,Donuts,9,A,9/18/2019
10459,Bronx,21610,29.99648311,low income,GIRALDA BAKERY,EAST  163 STREET,Bakery,9,A,10/7/2019
10459,Bronx,21610,29.99648311,low income,DISTRIBUIDORA SAN MARCOS,INTERVALE AVENUE,Mexican,32,C,7/18/2019
10459,Bronx,21610,29.99648311,low income,DISTRIBUIDORA SAN MARCOS,INTERVALE AVENUE,Mexican,32,C,7/18/2019
10459,Bronx,21610,29.99648311,low income,SUPER CROWN'S FRIED CHICKEN & PIZZA,PROSPECT AVENUE,Chicken,12,A,7/11/2019
10459,Bronx,21610,29.99648311,low income,MARGHERITA'S PIZZA,EAST  163 STREET,Pizza,12,A,7/15/2019
10459,Bronx,21610,29.99648311,low income,NEW SHENG CHINESE KITCHEN,EAST  167 STREET,Chinese,12,A,7/15/2019
10459,Bronx,21610,29.99648311,low income,PARILLA AZTECA,WESTCHESTER AVENUE,Mexican,7,A,7/11/2019
10459,Bronx,21610,29.99648311,low income,DISTRIBUIDORA SAN MARCOS,INTERVALE AVENUE,Mexican,32,C,7/18/2019
10459,Bronx,21610,29.99648311,low income,DISTRIBUIDORA SAN MARCOS,INTERVALE AVENUE,Mexican,32,C,7/18/2019
10459,Bronx,21610,29.99648311,low income,THE JUICER SHACK,SOUTHERN BOULEVARD,Sandwiches/Salads/Mixed Buffet,4,A,7/9/2019
10459,Bronx,21610,29.99648311,low income,Giovaniâ€™s Big Pizza,PROSPECT AVENUE,Pizza,7,A,7/12/2019
10459,Bronx,21610,29.99648311,low income,DISTRIBUIDORA SAN MARCOS,INTERVALE AVENUE,Mexican,32,C,7/18/2019
10459,Bronx,21610,29.99648311,low income,PARILLA AZTECA,WESTCHESTER AVENUE,Mexican,7,A,7/11/2019
10459,Bronx,21610,29.99648311,low income,NEW SHENG CHINESE KITCHEN,EAST  167 STREET,Chinese,12,A,7/15/2019
10459,Bronx,21610,29.99648311,low income,DOMINO'S PIZZA,SOUTHERN BOULEVARD,Pizza,9,A,7/15/2019
10459,Bronx,21610,29.99648311,low income,SUPER CROWN'S FRIED CHICKEN & PIZZA,PROSPECT AVENUE,Chicken,12,A,7/11/2019
10459,Bronx,21610,29.99648311,low income,MARGHERITA'S PIZZA,EAST  163 STREET,Pizza,12,A,7/15/2019
10459,Bronx,21610,29.99648311,low income,THE JUICER SHACK,SOUTHERN BOULEVARD,Sandwiches/Salads/Mixed Buffet,4,A,7/9/2019
10459,Bronx,21610,29.99648311,low income,DOMINO'S PIZZA,SOUTHERN BOULEVARD,Pizza,9,A,7/15/2019
10459,Bronx,21610,29.99648311,low income,DOMINO'S PIZZA,SOUTHERN BOULEVARD,Pizza,9,A,7/15/2019
10459,Bronx,21610,29.99648311,low income,DISTRIBUIDORA SAN MARCOS,INTERVALE AVENUE,Mexican,32,C,7/18/2019
10459,Bronx,21610,29.99648311,low income,GREAT WALL KITCHEN,PROSPECT AVENUE,Chinese,5,A,7/25/2019
10459,Bronx,21610,29.99648311,low income,GREAT WALL KITCHEN,PROSPECT AVENUE,Chinese,5,A,7/25/2019
10459,Bronx,21610,29.99648311,low income,NEW SHENG CHINESE KITCHEN,EAST  167 STREET,Chinese,12,A,7/15/2019
10459,Bronx,21610,29.99648311,low income,NEW LUCKY STAR,SOUTHERN BOULEVARD,Chinese,7,A,8/14/2019
10459,Bronx,21610,29.99648311,low income,NEW LUCKY STAR,SOUTHERN BOULEVARD,Chinese,7,A,8/14/2019
10459,Bronx,21610,29.99648311,low income,LA PLAZA DEL POLLO,WESTCHESTER AVENUE,Spanish,9,A,8/13/2019
10459,Bronx,21610,29.99648311,low income,CHECKERS,SOUTHERN BOULEVARD,Hamburgers,12,A,8/13/2019
10459,Bronx,21610,29.99648311,low income,LA PLAZA DEL POLLO,WESTCHESTER AVENUE,Spanish,9,A,8/13/2019
10459,Bronx,21610,29.99648311,low income,CHECKERS,SOUTHERN BOULEVARD,Hamburgers,12,A,8/13/2019
10459,Bronx,21610,29.99648311,low income,CHECKERS,SOUTHERN BOULEVARD,Hamburgers,12,A,8/13/2019
10459,Bronx,21610,29.99648311,low income,CHECKERS,SOUTHERN BOULEVARD,Hamburgers,12,A,8/13/2019
10459,Bronx,21610,29.99648311,low income,LA PLAZA DEL POLLO,WESTCHESTER AVENUE,Spanish,9,A,8/13/2019
10459,Bronx,21610,29.99648311,low income,TIA DELI JUICE,EAST  167 STREET,"Juice, Smoothies, Fruit Salads",27,B,5/3/2019
10459,Bronx,21610,29.99648311,low income,DAISY'S PIZZA WINGS & BURGERS,LONGWOOD AVENUE,Pizza,8,A,5/1/2019
10459,Bronx,21610,29.99648311,low income,LA NUEVA GIRALDA BAKERY,WESTCHESTER AVENUE,Bakery,9,A,4/19/2019
10459,Bronx,21610,29.99648311,low income,AMOR BAKERY NO 2,PROSPECT AVENUE,Bakery,7,A,5/1/2019
10459,Bronx,21610,29.99648311,low income,JUICEADE,SOUTHERN BOULEVARD,"Juice, Smoothies, Fruit Salads",9,A,5/3/2019
10459,Bronx,21610,29.99648311,low income,KING GRILL RESTAURANT,EAST  169 STREET,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11,A,4/24/2019
10459,Bronx,21610,29.99648311,low income,NATIONAL BAKERY,INTERVALE AVENUE,Bakery,13,A,4/16/2019
10459,Bronx,21610,29.99648311,low income,LA NUEVA GIRALDA BAKERY,WESTCHESTER AVENUE,Bakery,9,A,4/19/2019
10459,Bronx,21610,29.99648311,low income,JIMBO'S HAMBURGER PALACE,EAST  163 STREET,American,9,A,4/19/2019
10459,Bronx,21610,29.99648311,low income,LITTLE CAESARS,SOUTHERN BOULEVARD,Pizza,12,A,4/11/2019
10459,Bronx,21610,29.99648311,low income,TIA DELI JUICE,EAST  167 STREET,"Juice, Smoothies, Fruit Salads",27,B,5/3/2019
10459,Bronx,21610,29.99648311,low income,NO. 1 KITCHEN,PROSPECT AVENUE,Chinese,11,A,4/24/2019
10459,Bronx,21610,29.99648311,low income,GIRALDA BAKERY,EAST  163 STREET,Bakery,8,A,4/29/2019
10459,Bronx,21610,29.99648311,low income,LITTLE CAESARS,SOUTHERN BOULEVARD,Pizza,12,A,4/11/2019
10459,Bronx,21610,29.99648311,low income,KENNEDY FRIED CHICKEN & PIZZERIA,LONGWOOD AVENUE,American,11,A,4/29/2019
10459,Bronx,21610,29.99648311,low income,SUBWAY,LONGWOOD AVENUE,Sandwiches,10,A,4/11/2019
10459,Bronx,21610,29.99648311,low income,NO. 1 KITCHEN,PROSPECT AVENUE,Chinese,11,A,4/24/2019
10459,Bronx,21610,29.99648311,low income,KING GRILL RESTAURANT,EAST  169 STREET,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11,A,4/24/2019
10459,Bronx,21610,29.99648311,low income,TIA DELI JUICE,EAST  167 STREET,"Juice, Smoothies, Fruit Salads",27,B,5/3/2019
10459,Bronx,21610,29.99648311,low income,DAISY'S PIZZA WINGS & BURGERS,LONGWOOD AVENUE,Pizza,8,A,5/1/2019
10459,Bronx,21610,29.99648311,low income,JUICEADE,SOUTHERN BOULEVARD,"Juice, Smoothies, Fruit Salads",9,A,5/3/2019
10459,Bronx,21610,29.99648311,low income,COLONY FRIED CHICKEN,PROSPECT AVENUE,American,7,A,4/22/2019
10459,Bronx,21610,29.99648311,low income,KENNEDY FRIED CHICKEN & PIZZA,PROSPECT AVENUE,American,7,A,4/22/2019
10459,Bronx,21610,29.99648311,low income,AMOR BAKERY NO 2,PROSPECT AVENUE,Bakery,7,A,5/1/2019
10459,Bronx,21610,29.99648311,low income,LA NUEVA GIRALDA BAKERY,WESTCHESTER AVENUE,Bakery,9,A,4/19/2019
10459,Bronx,21610,29.99648311,low income,NATIONAL BAKERY,INTERVALE AVENUE,Bakery,13,A,4/16/2019
10459,Bronx,21610,29.99648311,low income,TIA DELI JUICE,EAST  167 STREET,"Juice, Smoothies, Fruit Salads",27,B,5/3/2019
10459,Bronx,21610,29.99648311,low income,GIRALDA BAKERY,EAST  163 STREET,Bakery,8,A,4/29/2019
10459,Bronx,21610,29.99648311,low income,NO. 1 KITCHEN,PROSPECT AVENUE,Chinese,11,A,4/24/2019
10459,Bronx,21610,29.99648311,low income,JIMBO'S HAMBURGER PALACE,EAST  163 STREET,American,9,A,4/19/2019
10459,Bronx,21610,29.99648311,low income,KENNEDY FRIED CHICKEN & PIZZA,PROSPECT AVENUE,American,7,A,4/22/2019
10459,Bronx,21610,29.99648311,low income,KENNEDY FRIED CHICKEN & PIZZERIA,LONGWOOD AVENUE,American,11,A,4/29/2019
10459,Bronx,21610,29.99648311,low income,MIRELI RESTAURANT,WESTCHESTER AVENUE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A,5/17/2019
10459,Bronx,21610,29.99648311,low income,KENNEDY'S CHICKEN & SANDWICHES,SOUTHERN BOULEVARD,Chicken,12,A,5/13/2019
10459,Bronx,21610,29.99648311,low income,KENNEDY'S CHICKEN & SANDWICHES,SOUTHERN BOULEVARD,Chicken,12,A,5/13/2019
10459,Bronx,21610,29.99648311,low income,MCDONALDS,HUNTS POINT AVENUE,Sandwiches,13,A,5/17/2019
10459,Bronx,21610,29.99648311,low income,MARIO'S PIZZA 2,WESTCHESTER AVENUE,Pizza,9,A,5/13/2019
10459,Bronx,21610,29.99648311,low income,FOOD BO GARDEN RESTAURANT,EAST  163 STREET,Chinese,12,A,5/13/2019
10459,Bronx,21610,29.99648311,low income,MIRELI RESTAURANT,WESTCHESTER AVENUE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A,5/17/2019
10459,Bronx,21610,29.99648311,low income,FOOD BO GARDEN RESTAURANT,EAST  163 STREET,Chinese,12,A,5/13/2019
10459,Bronx,21610,29.99648311,low income,KENNEDY'S CHICKEN & SANDWICHES,SOUTHERN BOULEVARD,Chicken,12,A,5/13/2019
10459,Bronx,21610,29.99648311,low income,FOOD BO GARDEN RESTAURANT,EAST  163 STREET,Chinese,12,A,5/13/2019
10459,Bronx,21610,29.99648311,low income,MARIO'S PIZZA 2,WESTCHESTER AVENUE,Pizza,9,A,5/13/2019
10459,Bronx,21610,29.99648311,low income,MCDONALDS,HUNTS POINT AVENUE,Sandwiches,13,A,5/17/2019
10459,Bronx,21610,29.99648311,low income,MCDONALDS,HUNTS POINT AVENUE,Sandwiches,13,A,5/17/2019
10459,Bronx,21610,29.99648311,low income,MIRELI RESTAURANT,WESTCHESTER AVENUE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A,5/17/2019
10459,Bronx,21610,29.99648311,low income,JOHNNY'S BAKERY,PROSPECT AVENUE,Bakery,10,A,6/4/2019
10459,Bronx,21610,29.99648311,low income,EL VALLE RESTAURANT,WESTCHESTER AVENUE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",32,C,6/7/2019
10459,Bronx,21610,29.99648311,low income,EL VALLE RESTAURANT,WESTCHESTER AVENUE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",32,C,6/7/2019
10459,Bronx,21610,29.99648311,low income,STAR RESTAURANT,WESTCHESTER AVENUE,Spanish,12,A,6/10/2019
10459,Bronx,21610,29.99648311,low income,LECHONERA POLLO SABROSO RESTAURANT,SOUTHERN BOULEVARD,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11,A,6/3/2019
10459,Bronx,21610,29.99648311,low income,STAR RESTAURANT,WESTCHESTER AVENUE,Spanish,12,A,6/10/2019
10459,Bronx,21610,29.99648311,low income,JOHNNY'S BAKERY,PROSPECT AVENUE,Bakery,10,A,6/4/2019
10459,Bronx,21610,29.99648311,low income,EL VALLE RESTAURANT,WESTCHESTER AVENUE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",32,C,6/7/2019
10459,Bronx,21610,29.99648311,low income,LUKE'S PIZZA,SOUTHERN BOULEVARD,Pizza,0,P,6/6/2019
10459,Bronx,21610,29.99648311,low income,EL VALLE RESTAURANT,WESTCHESTER AVENUE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",32,C,6/7/2019
10459,Bronx,21610,29.99648311,low income,EL VALLE RESTAURANT,WESTCHESTER AVENUE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",32,C,6/7/2019
10459,Bronx,21610,29.99648311,low income,STAR RESTAURANT,WESTCHESTER AVENUE,Spanish,12,A,6/10/2019
10459,Bronx,21610,29.99648311,low income,EL VALLE RESTAURANT,WESTCHESTER AVENUE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",32,C,6/7/2019
10459,Bronx,21610,29.99648311,low income,LECHONERA POLLO SABROSO RESTAURANT,SOUTHERN BOULEVARD,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11,A,6/3/2019
10459,Bronx,21610,29.99648311,low income,LECHONERA POLLO SABROSO RESTAURANT,SOUTHERN BOULEVARD,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11,A,6/3/2019
10459,Bronx,21610,29.99648311,low income,TEXAS CHICKEN & BURGERS,WESTCHESTER AVENUE,Chicken,10,A,6/17/2019
10459,Bronx,21610,29.99648311,low income,TEXAS CHICKEN & BURGERS,WESTCHESTER AVENUE,Chicken,10,A,6/17/2019
10459,Bronx,21610,29.99648311,low income,WHITE CASTLE,WESTCHESTER AVENUE,Hamburgers,10,A,6/17/2019
10459,Bronx,21610,29.99648311,low income,WHITE CASTLE,WESTCHESTER AVENUE,Hamburgers,10,A,6/17/2019
10459,Bronx,21610,29.99648311,low income,WHITE CASTLE,WESTCHESTER AVENUE,Hamburgers,10,A,6/17/2019
10474,Bronx,5030,29.98807157,low income,ALLEN RESTAURANT,RANDALL AVENUE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7,A,1/17/2020
10474,Bronx,5030,29.98807157,low income,DELFINI,TIFFANY STREET,American,9,A,2/11/2020
10474,Bronx,5030,29.98807157,low income,MCDONALD'S,GARRISON AVENUE,Hamburgers,5,A,2/14/2020
10474,Bronx,5030,29.98807157,low income,HAPPY GARDEN,SPOFFORD AVE,Chinese,10,A,2/6/2020
10474,Bronx,5030,29.98807157,low income,HAPPY GARDEN,SPOFFORD AVE,Chinese,10,A,2/6/2020
10474,Bronx,5030,29.98807157,low income,DELFINI,TIFFANY STREET,American,9,A,2/11/2020
10474,Bronx,5030,29.98807157,low income,XINYA,HUNTS POINT AVENUE,Chinese,9,A,2/27/2020
10474,Bronx,5030,29.98807157,low income,XINYA,HUNTS POINT AVENUE,Chinese,9,A,2/27/2020
