,New York,Borough,income_num_returns(households),avg income per return(x1000s),income level,DBA,STREET,GRADE DATE
7142,10023,Manhattan,34400,401.12372089999997,high income,CAFE FIORELLO,BROADWAY,2/8/2019
7147,10023,Manhattan,34400,401.12372089999997,high income,BARRYS BOOTCAMP,WEST   69 STREET,2/22/2019
7148,10023,Manhattan,34400,401.12372089999997,high income,GRAY'S PAPAYA,BROADWAY,2/22/2019
7152,10023,Manhattan,34400,401.12372089999997,high income,LE PAIN QUOTIDIEN,WEST   72 STREET,2/22/2019
7157,10023,Manhattan,34400,401.12372089999997,high income,EMERALD INN,WEST   72 STREET,9/17/2019
7158,10023,Manhattan,34400,401.12372089999997,high income,AMBER,WEST   70 STREET,9/19/2019
7159,10023,Manhattan,34400,401.12372089999997,high income,AMY'S BREAD CAFE,LINCOLN CENTER PLZ,9/13/2019
7160,10023,Manhattan,34400,401.12372089999997,high income,THE JUILLIARD SCHOOL(ROSE CAFE),WEST   65 STREET,10/1/2019
7161,10023,Manhattan,34400,401.12372089999997,high income,STARBUCKS,WEST   73 STREET,9/27/2019
7162,10023,Manhattan,34400,401.12372089999997,high income,NOI DUE,WEST   69 STREET,9/19/2019
7163,10023,Manhattan,34400,401.12372089999997,high income,DIVE 75,WEST   75 STREET,9/19/2019
7164,10023,Manhattan,34400,401.12372089999997,high income,MALACHY'S,WEST   72 STREET,10/1/2019
7166,10023,Manhattan,34400,401.12372089999997,high income,PRELUDE CAFE & BAR (ALLICE TULLY HALL),WEST   65 STREET,9/27/2019
7167,10023,Manhattan,34400,401.12372089999997,high income,IL VIOLINO,COLUMBUS AVENUE,9/17/2019
7173,10023,Manhattan,34400,401.12372089999997,high income,BEACON BAR,BROADWAY,10/1/2019
7177,10023,Manhattan,34400,401.12372089999997,high income,THE DAKOTA BAR,WEST   72 STREET,9/17/2019
7179,10023,Manhattan,34400,401.12372089999997,high income,DARK BULLET,WEST   72 STREET,10/1/2019
7188,10023,Manhattan,34400,401.12372089999997,high income,ANGAAR,COLUMBUS AVENUE,7/11/2019
7189,10023,Manhattan,34400,401.12372089999997,high income,DA CAPO,COLUMBUS AVENUE,7/26/2019
7190,10023,Manhattan,34400,401.12372089999997,high income,SHAKESPEARE & CO,BROADWAY,7/11/2019
7191,10023,Manhattan,34400,401.12372089999997,high income,LEYLA,WEST   74 STREET,7/11/2019
7192,10023,Manhattan,34400,401.12372089999997,high income,LITTLE ITALY PIZZA,BROADWAY,7/24/2019
7194,10023,Manhattan,34400,401.12372089999997,high income,HAAGEN - DAZS,AMSTERDAM AVENUE,7/22/2019
7195,10023,Manhattan,34400,401.12372089999997,high income,GEBHARD'S BEER CULTURE,WEST   72 STREET,7/23/2019
7196,10023,Manhattan,34400,401.12372089999997,high income,HUMMUS PLACE,AMSTERDAM AVENUE,7/23/2019
7197,10023,Manhattan,34400,401.12372089999997,high income,POLPETTE 71,WEST   71 STREET,7/26/2019
7200,10023,Manhattan,34400,401.12372089999997,high income,PLAYA BETTY'S,AMSTERDAM AVENUE,7/24/2019
7201,10023,Manhattan,34400,401.12372089999997,high income,MANHATTAN MOVEMENT & ARTS CENTER,WEST   60 STREET,7/10/2019
7202,10023,Manhattan,34400,401.12372089999997,high income,BOX KITE COFFEE,WEST   72 STREET,7/22/2019
7203,10023,Manhattan,34400,401.12372089999997,high income,SHALEL,WEST   70 STREET,7/26/2019
7209,10023,Manhattan,34400,401.12372089999997,high income,ROSA MEXICANO,COLUMBUS AVENUE,7/2/2019
7214,10023,Manhattan,34400,401.12372089999997,high income,PARIS BAGUETTE,BROADWAY,7/24/2019
7218,10023,Manhattan,34400,401.12372089999997,high income,STARBUCKS,BROADWAY,7/24/2019
7223,10023,Manhattan,34400,401.12372089999997,high income,THE MUFFIN CAFE,COLUMBUS AVENUE,7/15/2019
7225,10023,Manhattan,34400,401.12372089999997,high income,JUICE GENERATION,WEST   72 STREET,7/24/2019
7229,10023,Manhattan,34400,401.12372089999997,high income,CAFE LUXEMBOURG,WEST   70 STREET,8/12/2019
7230,10023,Manhattan,34400,401.12372089999997,high income,SANTA FE,WEST   71 STREET,8/7/2019
7231,10023,Manhattan,34400,401.12372089999997,high income,SUSHI YASAKA,WEST   72 STREET,8/12/2019
7232,10023,Manhattan,34400,401.12372089999997,high income,VIAND CAFE,BROADWAY,7/31/2019
7234,10023,Manhattan,34400,401.12372089999997,high income,MY MOST FAVORITE FOOD,WEST   72 STREET,8/14/2019
7235,10023,Manhattan,34400,401.12372089999997,high income,LA TRAVIATA PIZZA,WEST   68 STREET,8/14/2019
7236,10023,Manhattan,34400,401.12372089999997,high income,JEAN GEORGES,CENTRAL PARK WEST,8/21/2019
7238,10023,Manhattan,34400,401.12372089999997,high income,COLUMBUS GOURMET FOOD,COLUMBUS AVE STORE #2,8/21/2019
7240,10023,Manhattan,34400,401.12372089999997,high income,DOMINO'S,WEST   72 STREET,8/20/2019
7242,10023,Manhattan,34400,401.12372089999997,high income,PEPERINO,WEST END AVENUE,8/2/2019
7243,10023,Manhattan,34400,401.12372089999997,high income,PARM,COLUMBUS AVENUE,8/20/2019
7245,10023,Manhattan,34400,401.12372089999997,high income,LEVAIN BAKERY,WEST   74 STREET,8/9/2019
7246,10023,Manhattan,34400,401.12372089999997,high income,KUMO SUSHI,WEST   72 STREET,7/31/2019
7248,10023,Manhattan,34400,401.12372089999997,high income,MANDARIN ORIENTAL HOTEL-CAFETERIA,COLUMBUS CIRCLE,8/2/2019
7250,10023,Manhattan,34400,401.12372089999997,high income,JOANNE TRATTORIA,WEST   68 STREET,8/14/2019
7251,10023,Manhattan,34400,401.12372089999997,high income,WOK CITY,AMSTERDAM AVE,8/9/2019
7252,10023,Manhattan,34400,401.12372089999997,high income,PASHA TURKISH RESTAURANT,WEST   71 STREET,8/9/2019
7256,10023,Manhattan,34400,401.12372089999997,high income,SWEETGREEN,AMSTERDAM AVENUE,7/30/2019
7265,10023,Manhattan,34400,401.12372089999997,high income,SIDO FALAFEL & MORE,COLUMBUS AVENUE,8/20/2019
7271,10023,Manhattan,34400,401.12372089999997,high income,PINKBERRY,BROADWAY,5/1/2019
7272,10023,Manhattan,34400,401.12372089999997,high income,CAFE BEE,WEST   72 STREET,5/3/2019
7273,10023,Manhattan,34400,401.12372089999997,high income,TAP NYC,COLUMBUS AVENUE,5/1/2019
7274,10023,Manhattan,34400,401.12372089999997,high income,POMODORO RISTORANTE,COLUMBUS AVENUE,5/2/2019
7276,10023,Manhattan,34400,401.12372089999997,high income,MIZNON UWS,WEST   72 STREET,4/19/2019
7277,10023,Manhattan,34400,401.12372089999997,high income,WESTSIDE RESTAURANT,BROADWAY,4/15/2019
7278,10023,Manhattan,34400,401.12372089999997,high income,BREADS BAKERY,BROADWAY,4/19/2019
7279,10023,Manhattan,34400,401.12372089999997,high income,BLACK PRESS COFFEE,COLUMBUS AVENUE,4/18/2019
7280,10023,Manhattan,34400,401.12372089999997,high income,LINCOLN RISTORANTE,WEST   65 STREET,4/15/2019
7281,10023,Manhattan,34400,401.12372089999997,high income,MANDARIN ORIENTAL HOTEL-ASIATE,COLUMBUS CIRCLE at 60th street,4/15/2019
7284,10023,Manhattan,34400,401.12372089999997,high income,JOE COFFEE COMPANY,AMSTERDAM AVENUE,4/18/2019
7287,10023,Manhattan,34400,401.12372089999997,high income,OLD JOHN'S LUNCHEONETTE,WEST   67 STREET,5/2/2019
7291,10023,Manhattan,34400,401.12372089999997,high income,JOE,COLUMBUS AVENUE,4/19/2019
7292,10023,Manhattan,34400,401.12372089999997,high income,NANOOSH,BROADWAY,5/2/2019
7295,10023,Manhattan,34400,401.12372089999997,high income,DIG INN,WEST   67 STREET,4/19/2019
7300,10023,Manhattan,34400,401.12372089999997,high income,BAR BOULUD,BROADWAY,5/23/2019
7301,10023,Manhattan,34400,401.12372089999997,high income,STARBUCKS,BROADWAY,5/17/2019
7303,10023,Manhattan,34400,401.12372089999997,high income,CROSSFIT SPOT,AMSTERDAM AVENUE,5/21/2019
7304,10023,Manhattan,34400,401.12372089999997,high income,BEACON THEATRE,BROADWAY,6/6/2019
7305,10023,Manhattan,34400,401.12372089999997,high income,NOI DUE CARNE,WEST   69 STREET,6/11/2019
7307,10023,Manhattan,34400,401.12372089999997,high income,BEACON THEATRE (LOGE STAIRS BAR),BROADWAY,6/6/2019
7308,10023,Manhattan,34400,401.12372089999997,high income,GABRIEL'S BAR & RESTAURANT,WEST   60 STREET,6/3/2019
7309,10023,Manhattan,34400,401.12372089999997,high income,BEACON THEATRE (ORCHESTRA BAR/MAIN FLOOR),BROADWAY,6/6/2019
7310,10023,Manhattan,34400,401.12372089999997,high income,OXBOW TAVERN,COLUMBUS AVENUE,6/8/2019
7312,10023,Manhattan,34400,401.12372089999997,high income,BEACON THEATRE (BALCONY BAR),BROADWAY,6/6/2019
7313,10023,Manhattan,34400,401.12372089999997,high income,BEACON THEATRE SATELLITE BAR,BROADWAY,6/6/2019
7314,10023,Manhattan,34400,401.12372089999997,high income,BEACON THEATRE WINDOW BAR 2ND,BROADWAY,6/6/2019
7317,10023,Manhattan,34400,401.12372089999997,high income,LINCOLN CENTER THEATER (Claire Tow Theater),WEST   65 STREET,6/12/2019
7318,10023,Manhattan,34400,401.12372089999997,high income,THE BALLSFIELD CAFE,BALLFIELDS IN CENTRAL PARK,6/26/2019
7319,10023,Manhattan,34400,401.12372089999997,high income,CAFE MARGOT PATISSERIE,BROADWAY,6/19/2019
7320,10023,Manhattan,34400,401.12372089999997,high income,BRODO BROTH SHOP,BROADWAY,7/2/2019
7321,10023,Manhattan,34400,401.12372089999997,high income,THE TRIAD,WEST   72 STREET,6/28/2019
7322,10023,Manhattan,34400,401.12372089999997,high income,SHUN LEE,WEST   65 STREET,6/17/2019
7323,10023,Manhattan,34400,401.12372089999997,high income,RAKU IT'S JAPANESE II,WEST   76 STREET,6/18/2019
7324,10023,Manhattan,34400,401.12372089999997,high income,ZURUTTO RAMEN & GYOZA BAR,WEST   72 STREET,6/18/2019
7325,10023,Manhattan,34400,401.12372089999997,high income,BISTRO CASSIS,COLUMBUS AVENUE,6/17/2019
7326,10023,Manhattan,34400,401.12372089999997,high income,BOULE & CHERIE,AMSTERDAM AVENUE,6/19/2019
7327,10023,Manhattan,34400,401.12372089999997,high income,BOULUD SUD / EPICERIE BOULUD,BROADWAY,6/17/2019
7328,10023,Manhattan,34400,401.12372089999997,high income,CAFE 21 (entrance is between 60TH & 61st Street on Hudson),WEST END AVENUE,6/19/2019
7329,10023,Manhattan,34400,401.12372089999997,high income,MANDARIN ORIENTAL HOTEL-BANQUET,COLUMBUS CIRCLE at 60th street,6/18/2019
7330,10023,Manhattan,34400,401.12372089999997,high income,PIER 72 RESTAURANT,WEST   72 STREET,7/1/2019
7331,10023,Manhattan,34400,401.12372089999997,high income,SUGAR FACTORY,BROADWAY,6/21/2019
7334,10023,Manhattan,34400,401.12372089999997,high income,Sushi Kaito,WEST   72 STREET,6/13/2019
7336,10023,Manhattan,34400,401.12372089999997,high income,LEGEND,WEST   72 STREET,6/19/2019
7338,10023,Manhattan,34400,401.12372089999997,high income,BLUE BOTTLE COFFEE,AMSTERDAM AVENUE,6/18/2019
7341,10023,Manhattan,34400,401.12372089999997,high income,VANGUARD WINE BAR,AMSTERDAM AVENUE,6/12/2019
7342,10023,Manhattan,34400,401.12372089999997,high income,INDIE FOOD AND WINE,WEST   65 STREET,6/18/2019
7346,10023,Manhattan,34400,401.12372089999997,high income,CAFE 47,WEST   66 STREET,6/18/2019
7348,10023,Manhattan,34400,401.12372089999997,high income,'CESCA,WEST   75 STREET,6/12/2019
7363,10023,Manhattan,34400,401.12372089999997,high income,FREDDIE & PEPPER'S PIZZA,AMSTERDAM AVENUE,6/19/2019
7372,10024,Manhattan,30540,398.91221349999995,high income,CHALAIT,AMSTERDAM AVENUE,1/24/2020
7373,10024,Manhattan,30540,398.91221349999995,high income,STARBUCKS,COLUMBUS AVENUE,12/26/2019
7374,10024,Manhattan,30540,398.91221349999995,high income,ALACHI MASALA INDIAN RESTAURANT,AMSTERDAM AVENUE,12/27/2019
7375,10024,Manhattan,30540,398.91221349999995,high income,BLOCKHEADS,WEST   90 STREET,12/26/2019
7376,10024,Manhattan,30540,398.91221349999995,high income,GARI Columbus,COLUMBUS AVENUE,1/8/2020
7378,10024,Manhattan,30540,398.91221349999995,high income,THE MERMAID INN,AMSTERDAM AVENUE,12/26/2019
7379,10024,Manhattan,30540,398.91221349999995,high income,CILANTRO,COLUMBUS AVENUE,1/23/2020
7380,10024,Manhattan,30540,398.91221349999995,high income,GAZALA'S,AMSTERDAM AVENUE,1/8/2020
7382,10024,Manhattan,30540,398.91221349999995,high income,BARACHOU,AMSTERDAM AVENUE,12/26/2019
7383,10024,Manhattan,30540,398.91221349999995,high income,STARBUCKS,BROADWAY,12/27/2019
7384,10024,Manhattan,30540,398.91221349999995,high income,MADE IN NEW YORK PIZZA,AMSTERDAM AVENUE,12/30/2019
7386,10024,Manhattan,30540,398.91221349999995,high income,TRATTORIA IL GUSTO,COLUMBUS AVENUE,1/8/2020
7388,10024,Manhattan,30540,398.91221349999995,high income,LUCKY PICKLE DUMPLING CO,AMSTERDAM AVENUE,1/24/2020
7389,10024,Manhattan,30540,398.91221349999995,high income,HARU,AMSTERDAM AVENUE,12/27/2019
7392,10024,Manhattan,30540,398.91221349999995,high income,BY THE WAY BAKERY,BROADWAY,1/10/2020
7394,10024,Manhattan,30540,398.91221349999995,high income,SPIGA TO GO,WEST   84 STREET,12/26/2019
7397,10024,Manhattan,30540,398.91221349999995,high income,CAFE FRIDA,COLUMBUS AVENUE,1/23/2020
7402,10024,Manhattan,30540,398.91221349999995,high income,PASTA FRANCO,COLUMBUS AVENUE,12/26/2019
7408,10024,Manhattan,30540,398.91221349999995,high income,FRENCH ROAST,BROADWAY,2/5/2020
7409,10024,Manhattan,30540,398.91221349999995,high income,SABA'S PIZZA,AMSTERDAM AVENUE,1/30/2020
7410,10024,Manhattan,30540,398.91221349999995,high income,AMORINO,AMSTERDAM AVENUE,1/30/2020
7411,10024,Manhattan,30540,398.91221349999995,high income,JAKE'S DILEMMA,AMSTERDAM AVENUE,1/30/2020
7412,10024,Manhattan,30540,398.91221349999995,high income,THE PARLOUR,WEST   86 STREET,2/4/2020
7414,10024,Manhattan,30540,398.91221349999995,high income,BAGEL TALK,AMSTERDAM AVENUE,2/4/2020
7415,10024,Manhattan,30540,398.91221349999995,high income,MAMMA'S FAMOUS PIZZA & BURGERS,BROADWAY,2/12/2020
7416,10024,Manhattan,30540,398.91221349999995,high income,BRAD'S BURGERS & BBQ,COLUMBUS AVENUE,2/10/2020
7417,10024,Manhattan,30540,398.91221349999995,high income,NEW KAM LAI,AMSTERDAM AVENUE,1/31/2020
7418,10024,Manhattan,30540,398.91221349999995,high income,BLUESTONE LANE,AMSTERDAM AVENUE,2/4/2020
7419,10024,Manhattan,30540,398.91221349999995,high income,GREAT CHINA,AMSTERDAM AVENUE,2/12/2020
7421,10024,Manhattan,30540,398.91221349999995,high income,KEFI GREEK CUISINE,WEST   79 STREET,1/31/2020
7425,10024,Manhattan,30540,398.91221349999995,high income,VIVE LA CREPE,COLUMBUS AVENUE,2/4/2020
7439,10024,Manhattan,30540,398.91221349999995,high income,ORWASHERS,AMSTERDAM AVENUE,1/30/2020
7442,10024,Manhattan,30540,398.91221349999995,high income,BLUESTONE LANE,AMSTERDAM AVENUE,3/5/2020
7443,10024,Manhattan,30540,398.91221349999995,high income,DOMINO'S PIZZA,COLUMBUS AVENUE,2/26/2020
7444,10024,Manhattan,30540,398.91221349999995,high income,GOOD ENOUGH TO EAT (A.G. BISTRO),COLUMBUS AVENUE,3/4/2020
7450,10024,Manhattan,30540,398.91221349999995,high income,BLOSSOM  ON COLUMBUS,COLUMBUS AVENUE,3/11/2020
7451,10024,Manhattan,30540,398.91221349999995,high income,GEORGE KEELEY,AMSTERDAM AVENUE,3/11/2020
7452,10024,Manhattan,30540,398.91221349999995,high income,THE CONSULATE,COLUMBUS AVENUE,3/12/2020
7455,10024,Manhattan,30540,398.91221349999995,high income,BARNEY GREENGRASS,AMSTERDAM AVENUE,10/16/2019
7456,10024,Manhattan,30540,398.91221349999995,high income,SARABETH'S,AMSTERDAM AVENUE,10/23/2019
7457,10024,Manhattan,30540,398.91221349999995,high income,MIDO,AMSTERDAM AVENUE,10/21/2019
7459,10024,Manhattan,30540,398.91221349999995,high income,BARNEY GREENGRASS,AMSTERDAM AVENUE,10/30/2019
7461,10024,Manhattan,30540,398.91221349999995,high income,LE PETIT ROOSTER,COLUMBUS AVENUE,10/21/2019
7464,10024,Manhattan,30540,398.91221349999995,high income,BLONDIES,WEST   79 STREET,10/24/2019
7466,10024,Manhattan,30540,398.91221349999995,high income,KING FOOD,AMSTERDAM AVENUE,10/28/2019
7467,10024,Manhattan,30540,398.91221349999995,high income,SPRING NATURAL KITCHEN,COLUMBUS AVENUE,10/15/2019
7468,10024,Manhattan,30540,398.91221349999995,high income,OAXACA TAQUERIA,AMSTERDAM AVENUE,10/21/2019
7469,10024,Manhattan,30540,398.91221349999995,high income,H&H MIDTOWN BAGELS EAST,COLUMBUS AVENUE,10/15/2019
7470,10024,Manhattan,30540,398.91221349999995,high income,UPTOWN POKE,AMSTERDAM AVENUE,10/16/2019
7475,10024,Manhattan,30540,398.91221349999995,high income,THE DEAD POET,AMSTERDAM AVENUE,10/15/2019
7476,10024,Manhattan,30540,398.91221349999995,high income,TESSA,AMSTERDAM AVENUE,10/12/2019
7481,10024,Manhattan,30540,398.91221349999995,high income,MIMI JAPANESE RESTAURANT,AMSTERDAM AVENUE,10/12/2019
7490,10024,Manhattan,30540,398.91221349999995,high income,CIBO E VINO,BROADWAY,11/1/2019
7495,10024,Manhattan,30540,398.91221349999995,high income,TACOMBI,AMSTERDAM AVENUE,10/10/2019
7499,10024,Manhattan,30540,398.91221349999995,high income,MODERN BREAD AND BAGEL,COLUMBUS AVENUE,11/7/2019
7500,10024,Manhattan,30540,398.91221349999995,high income,MARINARA,AMSTERDAM AVENUE,11/7/2019
7501,10024,Manhattan,30540,398.91221349999995,high income,ALIBABA,AMSTERDAM AVENUE,11/7/2019
7503,10024,Manhattan,30540,398.91221349999995,high income,LA MIRABELLE RESTAURANT,WEST   86 STREET,11/14/2019
7505,10024,Manhattan,30540,398.91221349999995,high income,AMSTERDAM ALE HOUSE,AMSTERDAM AVENUE,11/14/2019
7509,10024,Manhattan,30540,398.91221349999995,high income,COLUMBUS AVE DELI & CAFE,COLUMBUS AVENUE,11/14/2019
7514,10024,Manhattan,30540,398.91221349999995,high income,THE MILLING ROOM,COLUMBUS AVENUE,11/14/2019
7519,10024,Manhattan,30540,398.91221349999995,high income,8TH HILL INSPIRED MEDITERRANEAN CUISINE,COLUMBUS AVENUE,11/20/2019
7520,10024,Manhattan,30540,398.91221349999995,high income,THE COTTAGE,AMSTERDAM AVENUE,11/21/2019
7526,10024,Manhattan,30540,398.91221349999995,high income,CAFE 86,BROADWAY,12/16/2019
7527,10024,Manhattan,30540,398.91221349999995,high income,A&A FOOD MARKET,AMSTERDAM AVENUE,12/4/2019
7529,10024,Manhattan,30540,398.91221349999995,high income,OATH PIZZA,BROADWAY,12/16/2019
7530,10024,Manhattan,30540,398.91221349999995,high income,PLANTSHED,COLUMBUS AVENUE,12/5/2019
7531,10024,Manhattan,30540,398.91221349999995,high income,TAL BAGELS,BROADWAY,12/2/2019
7535,10024,Manhattan,30540,398.91221349999995,high income,JUICE PRESS @EQUINOX,AMSTERDAM AVENUE,12/2/2019
7536,10024,Manhattan,30540,398.91221349999995,high income,MATSU JAPANESE CUISINE,COLUMBUS AVENUE,12/23/2019
7544,10024,Manhattan,30540,398.91221349999995,high income,BODEGA 88,COLUMBUS AVENUE,9/11/2019
7545,10024,Manhattan,30540,398.91221349999995,high income,JIN RAMEN UWS,AMSTERDAM AVENUE,8/28/2019
7547,10024,Manhattan,30540,398.91221349999995,high income,BAGELS & COMPANY,WEST   79 STREET,8/28/2019
7548,10024,Manhattan,30540,398.91221349999995,high income,CAFE LALO,WEST   83 STREET,9/11/2019
7551,10024,Manhattan,30540,398.91221349999995,high income,GOOD ENOUGH TO EAT (A.G. BISTRO),COLUMBUS AVENUE,9/4/2019
7553,10024,Manhattan,30540,398.91221349999995,high income,TRI DIM WEST,COLUMBUS AVENUE,9/9/2019
7554,10024,Manhattan,30540,398.91221349999995,high income,MAISON KAYSER,BROADWAY,8/28/2019
7555,10024,Manhattan,30540,398.91221349999995,high income,CAFE FRIDA,COLUMBUS AVENUE,9/4/2019
7561,10024,Manhattan,30540,398.91221349999995,high income,"MEXIKO, CARLOS & GABBYS, GRAZE SMOKE HOUSE",WEST   83 STREET,9/18/2019
7563,10024,Manhattan,30540,398.91221349999995,high income,SERAFINA,BROADWAY,9/19/2019
7565,10024,Manhattan,30540,398.91221349999995,high income,BELLINI,COLUMBUS AVENUE,3/13/2019
7566,10024,Manhattan,30540,398.91221349999995,high income,STARBUCKS,BROADWAY,3/19/2019
7567,10024,Manhattan,30540,398.91221349999995,high income,PIZZA PETE'S,COLUMBUS AVENUE,2/27/2019
7568,10024,Manhattan,30540,398.91221349999995,high income,CAFE FRIDA,COLUMBUS AVENUE,3/14/2019
7569,10024,Manhattan,30540,398.91221349999995,high income,SWAGAT,AMSTERDAM AVENUE,3/19/2019
7570,10024,Manhattan,30540,398.91221349999995,high income,ST JAMES GATE,AMSTERDAM AVENUE,3/13/2019
7571,10024,Manhattan,30540,398.91221349999995,high income,HI LIFE BAR & GRILL,AMSTERDAM AVENUE,3/14/2019
7573,10024,Manhattan,30540,398.91221349999995,high income,FRENCH ROAST,BROADWAY,3/1/2019
7575,10024,Manhattan,30540,398.91221349999995,high income,LOKAL,COLUMBUS AVENUE,3/14/2019
7578,10024,Manhattan,30540,398.91221349999995,high income,STORICO/PARLIAMENT CAFE,CENTRAL PARK WEST,4/17/2019
7579,10024,Manhattan,30540,398.91221349999995,high income,LE PAIN QUOTIDIEN,AMSTERDAM AVENUE,4/17/2019
7580,10024,Manhattan,30540,398.91221349999995,high income,BARDOLINO PIZZA II,AMSTERDAM AVENUE,4/18/2019
7581,10024,Manhattan,30540,398.91221349999995,high income,OAXACA TAQUERIA,AMSTERDAM AVENUE,4/22/2019
7583,10024,Manhattan,30540,398.91221349999995,high income,MAISON PICKLE,BROADWAY,3/12/2019
7584,10024,Manhattan,30540,398.91221349999995,high income,AMC THEATRES,BROADWAY,3/14/2019
7586,10024,Manhattan,30540,398.91221349999995,high income,NEW WAVE CAFE & RESTAURANT,BROADWAY,3/14/2019
7588,10024,Manhattan,30540,398.91221349999995,high income,KEFI GREEK CUISINE,WEST   79 STREET,3/19/2019
7594,10024,Manhattan,30540,398.91221349999995,high income,BLOSSOM  ON COLUMBUS,COLUMBUS AVENUE,3/12/2019
7597,10024,Manhattan,30540,398.91221349999995,high income,BLUESTONE LANE,AMSTERDAM AVENUE,2/27/2019
7599,10024,Manhattan,30540,398.91221349999995,high income,THE VIAND DINER & BAR,COLUMBUS AVENUE,4/9/2019
7600,10024,Manhattan,30540,398.91221349999995,high income,GOOD ENOUGH TO EAT (A.G. BISTRO),COLUMBUS AVENUE,4/1/2019
7601,10024,Manhattan,30540,398.91221349999995,high income,BUSTAN,AMSTERDAM AVENUE,4/3/2019
7602,10024,Manhattan,30540,398.91221349999995,high income,MATSU JAPANESE CUISINE,COLUMBUS AVENUE,4/1/2019
7604,10024,Manhattan,30540,398.91221349999995,high income,BETTOLA,AMSTERDAM AVENUE,4/1/2019
7611,10024,Manhattan,30540,398.91221349999995,high income,OLLIES TO GO,BROADWAY,4/10/2019
7612,10024,Manhattan,30540,398.91221349999995,high income,CAFE LALO,WEST   83 STREET,4/4/2019
